CE-CO,CE-PM10,julian_day,hour
8.33566433566431,20.629370629370566,248,18
8.748251748251722,21.062937062936996,248,19
9.055944055944028,21.60839160839154,248,20
9.104895104895077,21.881118881118812,248,21
8.986013986013958,22.04895104895098,248,22
8.559440559440533,21.95804195804189,248,23
7.8531468531468285,21.685314685314616,249,0
7.062937062937041,21.15384615384609,249,1
6.2447552447552255,20.68531468531462,249,2
5.545454545454528,20.20279720279714,249,3
5.174825174825158,20.04195804195798,249,4
5.146853146853131,20.076923076923016,249,5
5.216783216783201,20.18181818181812,249,6
5.678321678321661,20.356643356643293,249,7
6.4755244755244545,20.57342657342651,249,8
7.4475524475524235,20.867132867132803,249,9
8.58741258741256,21.24475524475518,249,10
9.643356643356615,21.853146853146786,249,11
10.594405594405561,22.734265734265662,249,12
11.265734265734231,23.608391608391535,249,13
11.6363636363636,24.671328671328595,249,14
11.993006993006954,26.01398601398593,249,15
12.32867132867129,27.391608391608308,249,16
12.664335664335624,28.7902097902097,249,17
12.713286713286674,29.87412587412578,249,18
12.846153846153806,30.951048951048854,249,19
12.986013986013946,31.83916083916074,249,20
12.993006993006954,32.895104895104794,249,21
12.895104895104854,34.07692307692297,249,22
12.426573426573388,35.279720279720166,249,23
11.657342657342621,36.56643356643345,250,0
10.503496503496471,37.74125874125862,250,1
9.356643356643328,39.006993006992886,250,2
8.594405594405568,40.50349650349638,250,3
8.013986013985988,41.66433566433553,250,4
7.937062937062912,42.860139860139725,250,5
8.258741258741232,43.881118881118745,250,6
9.244755244755215,44.99300699300686,250,7
10.671328671328638,46.09090909090895,250,8
12.314685314685274,47.40559440559426,250,9
13.657342657342614,48.552447552447404,250,10
14.349650349650304,49.46853146853131,250,11
14.363636363636317,50.33566433566418,250,12
13.685314685314644,51.27272727272711,250,13
12.636363636363598,52.02797202797186,250,14
11.412587412587376,52.17482517482501,250,15
10.069930069930038,51.48251748251732,250,16
8.923076923076895,50.68531468531453,250,17
8.069930069930045,49.88811188811174,250,18
7.699300699300675,49.272727272727124,250,19
7.755244755244732,48.79020979020964,250,20
7.846153846153822,48.111888111887964,250,21
7.867832167832143,47.38461538461524,250,22
7.896658896658872,47.188811188811044,250,23
7.856468531468508,47.38461538461524,251,0
7.824975024975,48.139860139859984,251,1
7.803010878010854,48.797202797202644,251,2
7.699167499167476,49.3496503496502,251,3
7.695263070263047,49.91608391608375,251,4
7.777311577311553,50.64335664335648,251,5
7.931327006326981,51.61538461538446,251,6
8.06640026640024,52.6713286713285,251,7
8.399314574314548,53.405594405594236,251,8
8.580419580419553,53.53846153846138,251,9
8.980344655344627,54.03496503496487,251,10
9.183705183705154,54.84615384615367,251,11
9.208916083916055,55.69230769230752,251,12
9.06693306693304,56.53846153846136,251,13
8.844988344988318,57.42657342657325,251,14
8.321678321678295,58.56643356643339,251,15
7.87412587412585,59.41258741258723,251,16
7.440559440559417,59.90909090909072,251,17
7.048951048951027,60.16783216783198,251,18
6.727272727272706,59.839160839160655,251,19
6.67132867132865,59.188811188811,251,20
6.7552447552447346,59.00699300699283,251,21
7.006993006992985,59.32867132867114,251,22
6.979020979020957,59.23076923076904,251,23
6.853146853146832,59.21678321678303,252,0
6.5804195804195595,59.2867132867131,252,1
6.265734265734246,59.60839160839142,252,2
5.755244755244737,59.87412587412568,252,3
5.510489510489493,59.82517482517463,252,4
5.580419580419562,59.881118881118695,252,5
5.846153846153828,59.89510489510471,252,6
6.419580419580399,59.87412587412568,252,7
7.321678321678299,60.54545454545436,252,8
8.419580419580393,61.804195804195615,252,9
9.426573426573398,62.68531468531449,252,10
10.209790209790178,62.90209790209771,252,11
10.496503496503465,63.132867132866934,252,12
10.272727272727241,63.132867132866934,252,13
9.692307692307661,62.734265734265534,252,14
8.923076923076895,62.230769230769035,252,15
8.083916083916058,61.748251748251555,252,16
7.244755244755222,61.51748251748233,252,17
6.398601398601379,61.384615384615195,252,18
5.783216783216766,61.51748251748233,252,19
5.405594405594388,62.02097902097882,252,20
5.181818181818166,62.43356643356624,252,21
5.090909090909076,62.727272727272535,252,22
5.020979020979006,63.244755244755055,252,23
4.832167832167817,63.328671328671135,253,0
4.678321678321664,63.209790209790015,253,1
4.776223776223761,62.937062937062734,253,2
5.083916083916067,62.8041958041956,253,3
5.608391608391591,62.70629370629351,253,4
6.405594405594385,62.74125874125855,253,5
7.440559440559417,63.27272727272707,253,6
8.741258741258713,64.30069930069911,253,7
10.244755244755213,65.95104895104875,253,8
11.734265734265698,67.86013986013964,253,9
13.083916083916042,70.44755244755223,253,10
14.027972027971984,73.10489510489488,253,11
14.49650349650345,74.97902097902075,253,12
14.230769230769186,76.62937062937038,253,13
13.489510489510447,77.7552447552445,253,14
12.314685314685274,78.4405594405592,253,15
11.006993006992973,79.06293706293681,253,16
9.65034965034962,79.8461538461536,253,17
8.419580419580393,81.0559440559438,253,18
7.50349650349648,82.37062937062912,253,19
6.937062937062915,83.58741258741233,253,20
6.74125874125872,84.88811188811162,253,21
6.769230769230749,86.44055944055917,253,22
6.860139860139839,87.38461538461512,253,23
6.90209790209788,88.16783216783189,254,0
6.678321678321657,89.0699300699298,254,1
6.5104895104894895,89.61538461538433,254,2
6.321678321678302,90.16783216783188,254,3
6.265734265734245,90.90209790209762,254,4
6.251748251748232,91.71328671328642,254,5
6.4195804195804,91.90909090909062,254,6
6.7412587412587195,91.45454545454517,254,7
7.188811188811165,90.31468531468504,254,8
7.811188811188787,88.81818181818154,254,9
8.258741258741233,87.29370629370602,254,10
8.65734265734263,85.79720279720253,254,11
8.825174825174798,84.88811188811162,254,12
8.825174825174798,84.43356643356617,254,13
8.65734265734263,84.34965034965009,254,14
8.33566433566431,84.78321678321652,254,15
7.8881118881118635,85.20279720279694,254,16
7.279720279720257,85.32167832167805,254,17
6.7202797202796996,85.02797202797176,254,18
6.18881118881117,84.79720279720253,254,19
5.741258741258723,84.39860139860113,254,20
5.433566433566416,83.55244755244729,254,21
5.153846153846137,82.67832167832142,254,22
5.020979020979006,81.7482517482515,254,23
4.909090909090894,80.88811188811164,255,0
4.923076923076907,79.93006993006968,255,1
4.923076923076907,79.11888111888086,255,2
4.999999999999984,78.36363636363612,255,3
4.999999999999984,77.16083916083892,255,4
4.999999999999984,75.66433566433543,255,5
4.923076923076907,74.46853146853124,255,6
4.923076923076907,73.25874125874103,255,7
4.986013986013971,71.96503496503473,255,8
5.097902097902082,70.41258741258719,255,9
5.244755244755229,68.44055944055923,255,10
5.412587412587396,66.62237762237741,255,11
5.58741258741257,64.59440559440539,255,12
5.755244755244737,62.46853146853127,255,13
5.902097902097884,60.664335664335475,255,14
5.937062937062919,59.06293706293688,255,15
6.076923076923057,57.377622377622195,255,16
6.062937062937044,55.769230769230596,255,17
6.111888111888092,54.53846153846136,255,18
6.20979020979019,53.25174825174808,255,19
6.27972027972026,52.32167832167816,255,20
6.398601398601378,51.6573426573425,255,21
6.412587412587392,51.04895104895089,255,22
6.335664335664315,50.74825174825159,255,23
6.181818181818162,50.50349650349634,256,0
5.9650349650349455,50.433566433566284,256,1
5.699300699300681,50.64335664335649,256,2
5.321678321678305,50.87412587412572,256,3
5.090909090909076,51.30069930069914,256,4
4.853146853146837,51.91608391608376,256,5
4.916083916083901,52.69930069930054,256,6
5.174825174825159,53.74125874125858,256,7
5.58741258741257,55.25874125874108,256,8
6.342657342657322,56.91608391608374,256,9
7.139860139860118,58.53146853146835,256,10
7.846153846153822,59.9860139860138,256,11
8.49650349650347,61.45454545454526,256,12
8.818181818181792,63.06993006992987,256,13
8.937062937062908,64.87412587412567,256,14
8.811188811188783,66.61538461538441,256,15
8.56643356643354,68.30069930069908,256,16
8.265734265734238,69.64335664335643,256,17
7.986013986013962,70.61538461538439,256,18
7.8181818181817935,71.75524475524453,256,19
7.6223776223775985,72.7272727272725,256,20
7.811188811188787,73.56643356643333,256,21
7.999999999999975,74.51048951048928,256,22
8.111888111888087,75.56643356643333,256,23
8.214160839160813,76.86013986013963,257,0
8.15684315684313,78.48251748251724,257,1
8.16987179487177,79.98601398601373,257,2
7.806193806193782,81.23076923076898,257,3
7.883991008990984,82.29370629370604,257,4
8.179487179487154,83.14685314685289,257,5
8.636738261738234,83.83916083916058,257,6
9.276723276723247,84.4615384615382,257,7
9.889652014651984,84.74825174825148,257,8
10.755244755244721,85.24475524475497,257,9
11.446928071928035,85.9720279720277,257,10
11.719946719946684,86.50349650349622,257,11
11.511363636363601,86.90209790209764,257,12
10.933066933066899,86.70629370629342,257,13
9.98018648018645,85.95804195804169,257,14
8.874125874125847,84.79020979020953,257,15
8.461538461538435,83.67132867132841,257,16
8.293706293706267,82.68531468531442,257,17
8.58741258741256,81.91608391608366,257,18
9.391608391608361,81.12587412587388,257,19
10.433566433566401,80.70629370629345,257,20
11.762237762237726,80.4475524475522,257,21
12.797202797202758,80.244755244755,257,22
13.265734265734224,79.96503496503472,257,23
13.216783216783178,79.69230769230745,258,0
12.650349650349611,79.08391608391584,258,1
11.517482517482483,78.48951048951025,258,2
10.41258741258738,78.02797202797178,258,3
9.377622377622348,77.61538461538437,258,4
8.545454545454518,77.05594405594381,258,5
7.98601398601396,76.33566433566409,258,6
7.846153846153822,75.44055944055921,258,7
8.013986013985988,74.74125874125852,258,8
8.517482517482492,73.56643356643333,258,9
9.125874125874098,72.27272727272705,258,10
9.531468531468501,70.83216783216761,258,11
9.671328671328641,69.83216783216761,258,12
9.545454545454515,69.13986013985992,258,13
9.076923076923048,68.7272727272725,258,14
8.692307692307665,68.56643356643335,258,15
8.1258741258741,68.5104895104893,258,16
7.43356643356641,68.3076923076921,258,17
6.67132867132865,67.87412587412567,258,18
6.062937062937044,67.44755244755223,258,19
5.601398601398583,67.18881118881097,258,20
5.35664335664334,66.39860139860119,258,21
5.307692307692291,65.4965034965033,258,22
5.097902097902082,64.36363636363616,258,23
4.846153846153831,63.32167832167812,259,0
4.748251748251734,62.21678321678302,259,1
4.664335664335649,60.727272727272535,259,2
4.608391608391594,59.40559440559423,259,3
4.580419580419566,58.54545454545436,259,4
4.643356643356629,57.874125874125696,259,5
4.706293706293692,57.132867132866956,259,6
4.909090909090894,56.48951048951031,259,7
5.300699300699284,55.88111888111871,259,8
5.699300699300681,54.909090909090736,259,9
6.090909090909072,53.95804195804179,259,10
6.37062937062935,52.846153846153676,259,11
6.433566433566413,51.53146853146837,259,12
6.433566433566413,50.43356643356627,259,13
6.293706293706274,49.4545454545453,259,14
6.0139860139859955,49.12587412587396,259,15
5.762237762237744,49.3636363636362,259,16
5.475524475524458,49.74825174825159,259,17
5.167832167832152,50.279720279720124,259,18
5.020979020979006,50.916083916083764,259,19
4.986013986013971,51.52447552447537,259,20
4.923076923076907,52.25174825174809,259,21
4.923076923076907,53.062937062936896,259,22
4.999999999999984,53.846153846153676,259,23
5.076923076923061,54.72027972027955,260,0
5.076923076923061,55.60139860139843,260,1
5.013986013985999,56.230769230769056,260,2
4.902097902097887,56.45454545454528,260,3
4.678321678321664,56.209790209790036,260,4
4.510489510489496,55.44755244755227,260,5
4.398601398601384,54.391608391608216,260,6
4.342657342657329,53.202797202797036,260,7
4.342657342657329,51.59440559440544,260,8
4.398601398601384,50.19580419580403,260,9
4.510489510489496,48.8531468531467,260,10
4.678321678321664,47.734265734265584,260,11
4.902097902097887,47.006993006992865,260,12
5.013986013985999,46.33566433566419,260,13
5.076923076923061,45.81818181818167,260,14
5.076923076923061,45.384615384615245,260,15
4.999999999999984,45.11888111888098,260,16
4.999999999999984,44.860139860139725,260,17
4.999999999999984,44.75524475524462,260,18
4.999999999999984,44.79720279720266,260,19
4.999999999999984,44.503496503496365,260,20
4.999999999999984,43.89510489510476,260,21
4.999999999999984,42.86713286713273,260,22
4.999999999999984,41.62237762237749,260,23
4.999999999999984,40.286713286713166,261,0
4.999999999999984,38.83216783216771,261,1
4.923076923076907,37.69230769230757,261,2
4.923076923076907,36.79720279720269,261,3
4.909090909090894,36.15384615384604,261,4
5.020979020979006,35.75524475524465,261,5
5.230769230769214,36.02797202797191,261,6
5.433566433566416,36.7132867132866,261,7
5.832167832167814,37.95804195804184,261,8
6.230769230769211,39.51748251748239,261,9
6.678321678321657,41.28671328671315,261,10
6.993006993006971,43.097902097901965,261,11
7.160839160839139,45.01398601398587,261,12
7.167832167832145,46.48251748251734,261,13
6.999999999999979,47.55944055944041,261,14
6.8111888111887895,48.00699300699286,261,15
6.60139860139858,47.74125874125859,261,16
6.384615384615365,47.01398601398587,261,17
6.111888111888092,46.11888111888098,261,18
5.811188811188792,45.146853146853005,261,19
5.678321678321661,44.46153846153832,261,20
5.510489510489493,44.05594405594392,261,21
5.412587412587396,43.8321678321677,261,22
5.244755244755229,43.76923076923063,261,23
5.097902097902082,43.9370629370628,262,0
4.986013986013971,43.902097902097765,262,1
4.923076923076907,43.90909090909077,262,2
4.846153846153831,43.741258741258605,262,3
4.923076923076907,43.51748251748238,262,4
4.986013986013971,43.202797202797065,262,5
5.097902097902082,42.776223776223645,262,6
5.244755244755229,42.30769230769218,262,7
5.412587412587396,41.65034965034952,262,8
5.58741258741257,40.76223776223763,262,9
5.832167832167814,39.846153846153726,262,10
5.9790209790209605,38.629370629370506,262,11
6.027972027972009,37.39160839160827,262,12
5.9790209790209605,36.398601398601286,262,13
5.832167832167814,35.74825174825163,262,14
5.58741258741257,35.279720279720166,262,15
5.412587412587396,35.06293706293695,262,16
5.244755244755229,35.01398601398591,262,17
5.097902097902082,35.11188811188801,262,18
4.986013986013971,35.398601398601286,262,19
4.923076923076907,35.34965034965024,262,20
4.923076923076907,35.28671328671318,262,21
4.999999999999984,35.04195804195793,262,22
4.999999999999984,34.81818181818171,262,23
4.999999999999984,34.94405594405583,263,0
4.999999999999984,35.440559440559326,263,1
4.999999999999984,36.17482517482506,263,2
4.769230769230754,37.0139860139859,263,3
4.769230769230754,37.888111888111766,263,4
4.958041958041942,38.790209790209666,263,5
5.293706293706277,39.63636363636351,263,6
5.7342657342657155,40.4195804195803,263,7
6.314685314685295,40.888111888111766,263,8
6.839160839160818,40.98601398601386,263,9
7.43356643356641,40.68531468531456,263,10
7.7622377622377385,40.447552447552326,263,11
7.825174825174802,40.286713286713166,263,12
7.6223776223775985,39.98601398601386,263,13
7.153846153846132,39.573426573426445,263,14
6.4195804195804,38.99999999999988,263,15
5.923076923076904,38.61538461538449,263,16
5.475524475524458,38.447552447552326,263,17
5.118881118881102,38.37062937062925,263,18
4.895104895104881,38.58041958041946,263,19
4.923076923076907,38.7202797202796,263,20
4.923076923076907,38.43356643356631,263,21
5.013986013985999,38.16083916083904,263,22
4.902097902097887,37.804195804195686,263,23
4.755244755244741,37.279720279720166,264,0
4.510489510489496,36.50349650349639,264,1
4.3356643356643225,35.62237762237751,264,2
4.153846153846141,34.7062937062936,264,3
4.041958041958029,33.99300699300689,264,4
4.139860139860127,33.64335664335654,264,5
4.419580419580406,33.11188811188801,264,6
4.853146853146837,32.88111888111878,264,7
5.412587412587396,32.60839160839151,264,8
5.9790209790209605,32.475524475524374,264,9
6.5104895104894895,32.573426573426474,264,10
6.825174825174804,32.74825174825165,264,11
6.909090909090888,32.90909090909081,264,12
6.748251748251727,33.11888111888101,264,13
6.496503496503476,33.44055944055933,264,14
5.9999999999999805,33.62937062937053,264,15
5.580419580419562,33.83916083916073,264,16
5.328671328671312,34.05594405594395,264,17
5.258741258741242,33.85314685314675,264,18
5.230769230769214,33.83216783216773,264,19
5.2727272727272565,33.81118881118871,264,20
5.412587412587396,33.93006993006982,264,21
5.58741258741257,34.17482517482507,264,22
5.566433566433549,34.37762237762227,264,23
5.363636363636347,34.61538461538451,265,0
5.146853146853131,34.657342657342554,265,1
4.839160839160824,34.74825174825164,265,2
4.517482517482503,34.56643356643346,265,3
4.489510489510476,34.35664335664325,265,4
4.587412587412572,34.440559440559326,265,5
5.027972027972012,34.21678321678311,265,6
5.461538461538445,33.7062937062936,265,7
6.0139860139859955,32.8041958041957,265,8
6.503496503496483,31.650349650349554,265,9
6.916083916083894,30.38461538461529,265,10
7.069930069930049,28.979020979020888,265,11
7.013986013985992,27.63636363636355,265,12
6.8111888111887895,26.31468531468523,265,13
6.447552447552427,24.678321678321602,265,14
6.216783216783197,24.069930069929995,265,15
6.181818181818162,24.398601398601322,265,16
6.251748251748232,25.818181818181735,265,17
6.657342657342636,27.181818181818095,265,18
7.076923076923055,28.57342657342648,265,19
7.43356643356641,29.75524475524466,265,20
7.650349650349627,30.811188811188714,265,21
7.650349650349627,31.44055944055934,265,22
7.5244755244755,31.74125874125864,265,23
7.13286713286711,31.56643356643347,266,0
6.426573426573406,30.84615384615375,266,1
5.755244755244737,29.727272727272634,266,2
5.160839160839145,29.762237762237667,266,3
4.685314685314671,30.01398601398592,266,4
4.3566433566433425,30.622377622377524,266,5
4.4965034965034825,31.223776223776127,266,6
4.923076923076907,32.055944055943954,266,7
5.5174825174825,33.08391608391598,266,8
6.314685314685295,34.24475524475513,266,9
7.181818181818159,35.75524475524465,266,10
8.062937062937038,37.12587412587401,266,11
8.594405594405568,38.37062937062925,266,12
8.888111888111862,39.272727272727145,266,13
8.916083916083888,40.19580419580407,266,14
8.664335664335637,40.96503496503483,266,15
8.132867132867108,41.188811188811066,266,16
7.426573426573404,41.11888111888099,266,17
6.832167832167811,40.54545454545442,266,18
6.1748251748251555,39.97902097902086,266,19
5.664335664335646,39.76223776223764,266,20
5.342657342657326,39.83916083916071,266,21
5.251748251748236,40.6293706293705,266,22
5.342657342657326,41.48251748251735,266,23
5.398601398601381,42.82517482517469,267,0
5.447552447552431,44.28671328671315,267,1
5.349650349650333,46.048951048950904,267,2
5.412587412587396,47.58741258741244,267,3
5.594405594405576,48.68531468531454,267,4
5.8391608391608205,49.4475524475523,267,5
6.244755244755225,49.74825174825159,267,6
6.664335664335643,50.42657342657327,267,7
7.349650349650327,50.3636363636362,267,8
8.153846153846128,49.41258741258726,267,9
9.083916083916055,48.00699300699286,267,10
9.916083916083885,46.19580419580405,267,11
10.426573426573395,44.56643356643343,267,12
10.699300699300666,43.279720279720145,267,13
10.755244755244721,42.40559440559427,267,14
10.657342657342625,41.84615384615371,267,15
10.419580419580386,41.734265734265605,267,16
9.902097902097871,42.20279720279707,267,17
9.440559440559412,43.15384615384602,267,18
8.895104895104867,44.56643356643343,267,19
8.524475524475498,45.07692307692294,267,20
8.419580419580393,45.09090909090895,267,21
8.503496503496477,44.79720279720266,267,22
8.762237762237735,44.24475524475511,267,23
9.244755244755215,43.8321678321677,268,0
9.923076923076891,43.664335664335525,268,1
10.678321678321645,43.384615384615245,268,2
11.22377622377619,43.04895104895091,268,3
11.59440559440556,42.71328671328658,268,4
11.748251748251711,42.51048951048938,268,5
11.811188811188774,42.32867132867119,268,6
11.678321678321643,41.916083916083785,268,7
11.489510489510455,41.34265734265721,268,8
11.398601398601363,40.587412587412466,268,9
11.17482517482514,39.86013986013974,268,10
11.076923076923043,39.41958041958029,268,11
10.902097902097868,39.34265734265722,268,12
10.769230769230735,39.692307692307566,268,13
10.566433566433533,40.10489510489498,268,14
10.18181818181815,41.125874125874,268,15
9.811188811188782,42.34965034965022,268,16
9.342657342657313,43.55244755244742,268,17
8.832167832167805,44.80419580419566,268,18
8.33566433566431,45.73426573426559,268,19
7.909090909090885,46.447552447552304,268,20
7.538461538461515,46.89510489510475,268,21
7.267832167832145,47.195804195804044,268,22
7.182312636858069,47.573426573426424,268,23
7.137905276541618,47.9440559440558,269,0
7.210825538098243,48.237762237762084,269,1
7.251389771844295,48.62937062937048,269,2
7.110247328429123,49.30769230769215,269,3
7.234950655405179,49.66433566433551,269,4
7.352772480045184,49.93706293706278,269,5
7.652523991160331,50.22377622377607,269,6
8.15518420972964,50.62237762237747,269,7
8.650962925962899,51.04895104895089,269,8
9.174825174825147,51.74125874125858,269,9
9.760464535464505,52.32167832167816,269,10
10.21067821067818,52.83916083916068,269,11
10.43618881118878,53.125874125873956,269,12
10.27172827172824,51.64335664335648,269,13
9.812354312354282,51.49650349650333,269,14
8.909090909090882,52.23076923076906,269,15
8.076923076923052,53.57342657342641,269,16
7.090909090909069,55.21678321678304,269,17
6.342657342657323,56.89510489510472,269,18
5.825174825174806,58.475524475524296,269,19
5.440559440559423,59.7902097902096,269,20
5.321678321678305,60.608391608391415,269,21
5.35664335664334,60.54545454545436,269,22
5.496503496503479,59.44755244755226,269,23
5.678321678321661,57.314685314685136,270,0
5.748251748251731,53.9790209790208,270,1
5.937062937062919,52.38461538461522,270,2
5.986013986013967,51.07692307692292,270,3
6.020979020979002,50.26573426573411,270,4
6.076923076923058,49.58041958041943,270,5
6.4195804195804,49.111888111887964,270,6
6.993006993006971,48.538461538461384,270,7
7.5874125874125635,47.93706293706279,270,8
8.237762237762212,47.15384615384601,270,9
8.825174825174798,46.125874125873985,270,10
9.244755244755217,44.664335664335525,270,11
9.405594405594377,42.85314685314672,270,12
9.153846153846125,40.71328671328659,270,13
8.671328671328645,38.265734265734146,270,14
7.909090909090885,35.77622377622366,270,15
7.062937062937041,33.66433566433555,270,16
6.265734265734245,31.846153846153747,270,17
5.664335664335646,30.531468531468434,270,18
5.251748251748236,29.671328671328574,270,19
4.930069930069914,29.265734265734174,270,20
4.832167832167817,29.286713286713194,270,21
4.846153846153831,29.51048951048942,270,22
4.999999999999984,29.825174825174734,270,23
4.999999999999984,30.01398601398592,271,0
4.937062937062922,30.090909090908994,271,1
4.811188811188796,29.979020979020888,271,2
4.699300699300684,29.75524475524466,271,3
4.741258741258726,29.664335664335574,271,4
4.832167832167817,29.643356643356547,271,5
5.020979020979006,29.489510489510398,271,6
5.419580419580402,28.874125874125784,271,7
5.972027972027953,28.328671328671238,271,8
6.7762237762237545,27.881118881118795,271,9
7.468531468531445,27.559440559440475,271,10
8.020979020978997,27.391608391608305,271,11
8.237762237762212,27.237762237762155,271,12
8.398601398601372,27.1888111888111,271,13
8.24475524475522,27.258741258741175,271,14
7.930069930069905,27.615384615384528,271,15
7.545454545454522,27.965034965034878,271,16
7.027972027972006,28.181818181818095,271,17
6.559440559440539,28.034965034964948,271,18
6.335664335664315,27.35664335664327,271,19
6.167832167832148,26.94405594405586,271,20
6.111888111888092,26.720279720279635,271,21
5.888111888111869,26.671328671328588,271,22
5.678321678321661,26.783216783216698,271,23
5.510489510489493,27.041958041957955,272,0
5.335664335664319,27.433566433566348,272,1
5.090909090909076,27.944055944055854,272,2
4.930069930069914,28.559440559440468,272,3
4.916083916083901,28.930069930069838,272,4
5.097902097902082,29.090909090909,272,5
5.510489510489493,29.15384615384606,272,6
6.251748251748232,28.986013986013894,272,7
7.083916083916062,29.020979020978928,272,8
8.076923076923052,29.076923076922988,272,9
8.993006993006965,29.356643356643268,272,10
9.762237762237731,29.804195804195714,272,11
10.237762237762206,30.517482517482424,272,12
10.426573426573395,31.132867132867037,272,13
10.489510489510456,31.622377622377527,272,14
10.510489510489478,31.95804195804186,272,15
10.650349650349618,32.11188811188801,272,16
10.916083916083881,32.055944055943954,272,17
11.328671328671293,31.930069930069834,272,18
11.999999999999961,31.643356643356544,272,19
12.811188811188773,31.34965034965025,272,20
13.50349650349646,30.972027972027874,272,21
13.832167832167789,30.84615384615375,272,22
13.87412587412583,30.84615384615375,272,23
13.335664335664294,30.999999999999904,273,0
12.349650349650311,30.999999999999904,273,1
11.139860139860106,30.999999999999904,273,2
9.930069930069898,30.999999999999904,273,3
8.944055944055917,31.076923076922977,273,4
8.314685314685288,31.076923076922977,273,5
8.006993006992982,31.013986013985917,273,6
8.293706293706268,30.979020979020884,273,7
8.881118881118853,30.832167832167737,273,8
9.692307692307661,30.52447552447543,273,9
10.48251748251745,30.237762237762144,273,10
11.020979020978988,29.986013986013894,273,11
11.139860139860104,29.706293706293614,273,12
10.825174825174791,29.566433566433474,273,13
10.167832167832136,29.41258741258732,273,14
9.426573426573396,29.55244755244746,273,15
8.706293706293678,29.958041958041868,273,16
8.1258741258741,30.433566433566337,273,17
7.727272727272702,30.93706293706284,273,18
7.566433566433542,31.58041958041948,273,19
7.468531468531445,32.13986013986004,273,20
7.64335664335662,32.54545454545445,273,21
7.73426573426571,33.04895104895095,273,22
7.615384615384592,33.5034965034964,273,23
7.405594405594382,33.76223776223765,274,0
6.90209790209788,34.07692307692297,274,1
6.286713286713266,34.30069930069919,274,2
5.8181818181818,34.54545454545443,274,3
5.510489510489493,34.84615384615374,274,4
5.440559440559424,35.2097902097901,274,5
5.74825174825173,35.70629370629359,274,6
6.237762237762218,36.405594405594286,274,7
6.944055944055922,36.9160839160838,274,8
7.9020979020978785,37.6153846153845,274,9
8.748251748251722,38.545454545454426,274,10
9.426573426573398,39.51748251748239,274,11
9.804195804195775,40.650349650349526,274,12
9.762237762237731,41.53846153846141,274,13
9.503496503496473,42.04895104895092,274,14
9.153846153846125,42.12587412587399,274,15
8.839160839160812,42.04895104895092,274,16
8.685314685314658,41.80419580419567,274,17
8.895104895104867,41.391608391608266,274,18
9.272727272727243,40.888111888111766,274,19
10.006993006992975,40.27972027972015,274,20
11.048951048951015,40.05594405594393,274,21
11.852447552447515,39.86013986013974,274,22
12.470579925125339,40.0279720279719,274,23
12.726017164653488,40.48251748251735,275,0
12.682154209426896,41.64335664335652,275,1
12.486510206964713,42.14685314685302,275,2
12.524699542881322,42.076923076922945,275,3
12.286232706687214,41.44055944055931,275,4
11.889990817263508,40.475524475524345,275,5
11.468841007477335,39.17482517482505,275,6
11.001804256349676,37.93006993006981,275,7
10.712656787656755,36.580419580419466,275,8
10.426573426573395,35.42657342657331,275,9
10.002422577422546,34.58741258741248,275,10
9.505938505938476,34.50349650349639,275,11
9.100524475524447,34.83216783216773,275,12
8.803196803196776,36.6153846153845,275,13
8.564102564102537,37.99300699300687,275,14
8.503496503496477,39.50349650349638,275,15
7.9930069930069685,40.853146853146725,275,16
7.510489510489487,42.08391608391595,275,17
7.083916083916062,43.160839160839025,275,18
6.7412587412587195,43.90909090909078,275,19
6.51048951048949,44.02797202797189,275,20
6.342657342657323,43.79720279720266,275,21
6.4195804195804,43.202797202797065,275,22
6.587412587412567,42.321678321678185,275,23
6.846153846153825,41.32167832167819,276,0
7.18181818181816,40.8251748251747,276,1
7.398601398601375,40.37762237762226,276,2
7.608391608391585,39.972027972027846,276,3
7.909090909090885,39.66433566433554,276,4
8.475524475524448,39.587412587412466,276,5
9.09790209790207,39.58041958041946,276,6
9.58041958041955,39.328671328671206,276,7
9.972027972027941,38.825174825174706,276,8
10.09090909090906,37.99999999999988,276,9
10.244755244755213,37.10489510489499,276,10
10.048951048951018,36.22377622377611,276,11
9.531468531468501,35.440559440559326,276,12
8.88811188811186,34.67132867132856,276,13
8.083916083916058,33.98601398601388,276,14
7.328671328671306,33.6083916083915,276,15
6.769230769230749,33.59440559440549,276,16
6.398601398601379,33.83216783216773,276,17
6.118881118881099,34.104895104895,276,18
5.895104895104876,34.4125874125873,276,19
5.923076923076904,34.66433566433555,276,20
5.923076923076904,34.75524475524465,276,21
6.0139860139859955,34.97902097902087,276,22
5.902097902097884,35.09090909090898,276,23
5.678321678321661,35.09090909090898,277,0
5.433566433566416,34.97902097902087,277,1
5.1678321678321515,34.83216783216773,277,2
5.020979020979006,34.58741258741248,277,3
5.104895104895089,34.27272727272717,277,4
5.580419580419562,33.82517482517472,277,5
6.503496503496483,33.62937062937053,277,6
7.68531468531466,33.64335664335654,277,7
9.167832167832138,33.96503496503486,277,8
10.888111888111855,34.97202797202786,277,9
12.398601398601361,36.09090909090898,277,10
13.52447552447548,37.37762237762226,277,11
14.027972027971984,38.706293706293586,277,12
14.083916083916039,40.027972027971906,277,13
13.650349650349607,41.27972027972015,277,14
12.804195804195764,42.139860139860005,277,15
11.818181818181781,42.82517482517469,277,16
10.762237762237728,43.461538461538325,277,17
9.734265734265703,44.41958041958028,277,18
